"The player ""chess guy @ I5aC5P7M7c"" stand up with the stack of 7186.",2020-07-25T05:06:13.878Z,159565357388469
"The player ""Yutes @ CfsndvL_PR"" stand up with the stack of 11064.",2020-07-25T05:06:13.878Z,159565357388464
"-- ending hand #262 --",2020-07-25T05:03:39.311Z,159565341931900
"""Andreas @ eFI8Qyb9k1"" collected 40 from pot",2020-07-25T05:03:39.311Z,159565341931899
"Uncalled bet of 50 returned to ""Andreas @ eFI8Qyb9k1""",2020-07-25T05:03:39.311Z,159565341931895
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T05:03:37.891Z,159565341789662
"""Andreas @ eFI8Qyb9k1"" raises to 70",2020-07-25T05:03:35.124Z,159565341512946
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T05:03:29.991Z,159565340999667
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T05:03:28.527Z,159565340853233
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T05:03:25.935Z,159565340594180
"""Yutes @ CfsndvL_PR"" posts a big blind of 20",2020-07-25T05:03:23.719Z,159565340372568
"""Andreas @ eFI8Qyb9k1"" posts a small blind of 10",2020-07-25T05:03:23.719Z,159565340372567
"Your hand is 8♥, 8♠",2020-07-25T05:03:23.719Z,159565340372557
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5701) | #5 ""Yutes @ CfsndvL_PR"" (11084) | #6 ""chess guy @ I5aC5P7M7c"" (7186) | #9 ""Steven @ oUluWM0ZxJ"" (6182) | #10 ""Chris @ gZEy7vK4Is"" (3010)",2020-07-25T05:03:23.719Z,159565340372555
"-- starting hand #262  (Texas Hold'em) (dealer: ""Chris @ gZEy7vK4Is"") --",2020-07-25T05:03:23.719Z,159565340372552
"-- ending hand #261 --",2020-07-25T05:03:20.186Z,159565340019251
"""Chris @ gZEy7vK4Is"" collected 1820 from pot",2020-07-25T05:03:20.186Z,159565340019248
"Uncalled bet of 1190 returned to ""Chris @ gZEy7vK4Is""",2020-07-25T05:03:20.186Z,159565340019240
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T05:03:18.744Z,159565339874962
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T05:02:37.715Z,159565335772148
"""Chris @ gZEy7vK4Is"" bets 1190 and go all in",2020-07-25T05:02:35.313Z,159565335531867
"flop:  [4♦, 7♥, 3♣]",2020-07-25T05:02:29.285Z,159565334929148
"""Chris @ gZEy7vK4Is"" calls 600",2020-07-25T05:02:28.363Z,159565334837207
"""Steven @ oUluWM0ZxJ"" calls 600",2020-07-25T05:02:26.350Z,159565334635538
"""Yutes @ CfsndvL_PR"" raises to 600",2020-07-25T05:02:08.382Z,159565332839053
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T05:02:02.215Z,159565332222119
"""Chris @ gZEy7vK4Is"" calls 172",2020-07-25T05:02:01.169Z,159565332117452
"""Steven @ oUluWM0ZxJ"" raises to 172",2020-07-25T05:01:55.103Z,159565331510939
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T05:01:50.479Z,159565331048407
"""Yutes @ CfsndvL_PR"" raises to 60",2020-07-25T05:01:49.464Z,159565330946959
"""Andreas @ eFI8Qyb9k1"" posts a big blind of 20",2020-07-25T05:01:46.567Z,159565330657357
"""Chris @ gZEy7vK4Is"" posts a small blind of 10",2020-07-25T05:01:46.567Z,159565330657356
"Your hand is 6♥, J♦",2020-07-25T05:01:46.567Z,159565330657345
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5721) | #5 ""Yutes @ CfsndvL_PR"" (11684) | #6 ""chess guy @ I5aC5P7M7c"" (7186) | #9 ""Steven @ oUluWM0ZxJ"" (6782) | #10 ""Chris @ gZEy7vK4Is"" (1790)",2020-07-25T05:01:46.567Z,159565330657344
"-- starting hand #261  (Texas Hold'em) (dealer: ""Steven @ oUluWM0ZxJ"") --",2020-07-25T05:01:46.567Z,159565330657339
"-- ending hand #260 --",2020-07-25T05:01:43.030Z,159565330303661
"""Chris @ gZEy7vK4Is"" collected 20 from pot",2020-07-25T05:01:43.030Z,159565330303660
"Uncalled bet of 10 returned to ""Chris @ gZEy7vK4Is""",2020-07-25T05:01:43.030Z,159565330303653
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T05:01:41.621Z,159565330162726
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T05:01:40.153Z,159565330015902
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T05:01:34.801Z,159565329480634
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T05:01:33.341Z,159565329334773
"""Chris @ gZEy7vK4Is"" posts a big blind of 20",2020-07-25T05:01:31.546Z,159565329155398
"""Steven @ oUluWM0ZxJ"" posts a small blind of 10",2020-07-25T05:01:31.546Z,159565329155397
"Your hand is 4♠, 3♥",2020-07-25T05:01:31.546Z,159565329155387
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5721) | #5 ""Yutes @ CfsndvL_PR"" (11684) | #6 ""chess guy @ I5aC5P7M7c"" (7186) | #9 ""Steven @ oUluWM0ZxJ"" (6792) | #10 ""Chris @ gZEy7vK4Is"" (1780)",2020-07-25T05:01:31.546Z,159565329155386
"-- starting hand #260  (Texas Hold'em) (dealer: ""chess guy @ I5aC5P7M7c"") --",2020-07-25T05:01:31.546Z,159565329155381
"-- ending hand #259 --",2020-07-25T05:01:25.013Z,159565328502058
"""Steven @ oUluWM0ZxJ"" shows a J♦, K♣.",2020-07-25T05:01:25.013Z,159565328502056
"""Yutes @ CfsndvL_PR"" collected 650 from pot with Three of a Kind, A's (hand: A♠, J♠)",2020-07-25T05:01:25.013Z,159565328502052
"""Yutes @ CfsndvL_PR"" calls 170",2020-07-25T05:01:24.094Z,159565328409970
"""Steven @ oUluWM0ZxJ"" bets 170",2020-07-25T05:01:22.585Z,159565328259061
"river: 10♦, 4♦, A♣, A♦ [5♠]",2020-07-25T05:01:05.374Z,159565326538668
"""Yutes @ CfsndvL_PR"" checks",2020-07-25T05:01:04.450Z,159565326445600
"""Steven @ oUluWM0ZxJ"" checks",2020-07-25T05:01:00.872Z,159565326087971
"turn: 10♦, 4♦, A♣ [A♦]",2020-07-25T05:00:58.009Z,159565325801638
"""Steven @ oUluWM0ZxJ"" calls 90",2020-07-25T05:00:57.097Z,159565325710241
"""Yutes @ CfsndvL_PR"" bets 90",2020-07-25T05:00:51.254Z,159565325126025
"""Steven @ oUluWM0ZxJ"" checks",2020-07-25T05:00:41.520Z,159565324152570
"flop:  [10♦, 4♦, A♣]",2020-07-25T05:00:35.420Z,159565323542636
"""Steven @ oUluWM0ZxJ"" calls 60",2020-07-25T05:00:34.511Z,159565323451642
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T05:00:23.295Z,159565322330037
"""Yutes @ CfsndvL_PR"" raises to 60",2020-07-25T05:00:22.279Z,159565322228543
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T05:00:19.097Z,159565321910542
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T05:00:17.636Z,159565321764248
"""Steven @ oUluWM0ZxJ"" posts a big blind of 20",2020-07-25T05:00:15.819Z,159565321582547
"""chess guy @ I5aC5P7M7c"" posts a small blind of 10",2020-07-25T05:00:15.819Z,159565321582546
"Your hand is 10♣, 3♠",2020-07-25T05:00:15.819Z,159565321582535
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5721) | #5 ""Yutes @ CfsndvL_PR"" (11354) | #6 ""chess guy @ I5aC5P7M7c"" (7196) | #9 ""Steven @ oUluWM0ZxJ"" (7112) | #10 ""Chris @ gZEy7vK4Is"" (1780)",2020-07-25T05:00:15.819Z,159565321582534
"-- starting hand #259  (Texas Hold'em) (dealer: ""Yutes @ CfsndvL_PR"") --",2020-07-25T05:00:15.819Z,159565321582530
"-- ending hand #258 --",2020-07-25T05:00:12.277Z,159565321228956
"""chess guy @ I5aC5P7M7c"" collected 190 from pot",2020-07-25T05:00:12.277Z,159565321228954
"Uncalled bet of 110 returned to ""chess guy @ I5aC5P7M7c""",2020-07-25T05:00:12.277Z,159565321228949
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T05:00:10.806Z,159565321081255
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T05:00:07.880Z,159565320788625
"""chess guy @ I5aC5P7M7c"" bets 110",2020-07-25T05:00:06.163Z,159565320616820
"turn: A♣, 6♦, A♥ [10♥]",2020-07-25T04:59:55.060Z,159565319506728
"""Andreas @ eFI8Qyb9k1"" checks",2020-07-25T04:59:54.144Z,159565319414930
"""Chris @ gZEy7vK4Is"" checks",2020-07-25T04:59:52.129Z,159565319213407
"""chess guy @ I5aC5P7M7c"" checks",2020-07-25T04:59:50.204Z,159565319020926
"flop:  [A♣, 6♦, A♥]",2020-07-25T04:59:48.121Z,159565318812774
"""chess guy @ I5aC5P7M7c"" calls 60",2020-07-25T04:59:47.212Z,159565318722635
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T04:59:45.427Z,159565318543380
"""Andreas @ eFI8Qyb9k1"" calls 60",2020-07-25T04:59:42.562Z,159565318256720
"""Chris @ gZEy7vK4Is"" raises to 60",2020-07-25T04:59:40.722Z,159565318072755
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:59:35.287Z,159565317529866
"""chess guy @ I5aC5P7M7c"" posts a big blind of 20",2020-07-25T04:59:33.493Z,159565317349972
"""Yutes @ CfsndvL_PR"" posts a small blind of 10",2020-07-25T04:59:33.493Z,159565317349970
"Your hand is Q♦, 3♦",2020-07-25T04:59:33.493Z,159565317349960
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5781) | #5 ""Yutes @ CfsndvL_PR"" (11364) | #6 ""chess guy @ I5aC5P7M7c"" (7066) | #9 ""Steven @ oUluWM0ZxJ"" (7112) | #10 ""Chris @ gZEy7vK4Is"" (1840)",2020-07-25T04:59:33.493Z,159565317349958
"-- starting hand #258  (Texas Hold'em) (dealer: ""Andreas @ eFI8Qyb9k1"") --",2020-07-25T04:59:33.493Z,159565317349953
"-- ending hand #257 --",2020-07-25T04:59:26.958Z,159565316696454
"""Andreas @ eFI8Qyb9k1"" shows a J♠, 5♣.",2020-07-25T04:59:26.958Z,159565316696453
"""Yutes @ CfsndvL_PR"" collected 40 from pot with A High (hand: 2♥, A♦)",2020-07-25T04:59:26.958Z,159565316696447
"""Yutes @ CfsndvL_PR"" checks",2020-07-25T04:59:26.051Z,159565316605749
"""Andreas @ eFI8Qyb9k1"" checks",2020-07-25T04:59:22.378Z,159565316238493
"river: 8♥, 6♥, 10♣, 9♦ [3♠]",2020-07-25T04:59:21.399Z,159565316141172
"""Yutes @ CfsndvL_PR"" checks",2020-07-25T04:59:20.482Z,159565316048724
"""Andreas @ eFI8Qyb9k1"" checks",2020-07-25T04:59:19.071Z,159565315907647
"turn: 8♥, 6♥, 10♣ [9♦]",2020-07-25T04:59:18.001Z,159565315800848
"""Yutes @ CfsndvL_PR"" checks",2020-07-25T04:59:17.064Z,159565315707004
"""Andreas @ eFI8Qyb9k1"" checks",2020-07-25T04:59:15.714Z,159565315571961
"flop:  [8♥, 6♥, 10♣]",2020-07-25T04:59:14.231Z,159565315423729
"""Yutes @ CfsndvL_PR"" checks",2020-07-25T04:59:13.320Z,159565315332502
"""Andreas @ eFI8Qyb9k1"" calls 20",2020-07-25T04:59:10.751Z,159565315075632
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:58:49.966Z,159565312997130
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:58:48.508Z,159565312851420
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:58:46.998Z,159565312700366
"""Yutes @ CfsndvL_PR"" posts a big blind of 20",2020-07-25T04:58:46.379Z,159565312638558
"""Andreas @ eFI8Qyb9k1"" posts a small blind of 10",2020-07-25T04:58:46.379Z,159565312638557
"Your hand is J♠, 5♣",2020-07-25T04:58:46.379Z,159565312638547
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5801) | #5 ""Yutes @ CfsndvL_PR"" (11344) | #6 ""chess guy @ I5aC5P7M7c"" (7066) | #9 ""Steven @ oUluWM0ZxJ"" (7112) | #10 ""Chris @ gZEy7vK4Is"" (1840)",2020-07-25T04:58:46.379Z,159565312638546
"-- starting hand #257  (Texas Hold'em) (dealer: ""Chris @ gZEy7vK4Is"") --",2020-07-25T04:58:46.379Z,159565312638541
"-- ending hand #256 --",2020-07-25T04:58:42.842Z,159565312284752
"""Andreas @ eFI8Qyb9k1"" collected 20 from pot",2020-07-25T04:58:42.842Z,159565312284751
"Uncalled bet of 10 returned to ""Andreas @ eFI8Qyb9k1""",2020-07-25T04:58:42.842Z,159565312284745
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:58:41.433Z,159565312143803
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:58:39.183Z,159565311918852
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:58:31.722Z,159565311172742
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T04:58:30.245Z,159565311025143
"""Andreas @ eFI8Qyb9k1"" posts a big blind of 20",2020-07-25T04:58:29.198Z,159565310920468
"""Chris @ gZEy7vK4Is"" posts a small blind of 10",2020-07-25T04:58:29.198Z,159565310920466
"Your hand is 8♥, 3♣",2020-07-25T04:58:29.198Z,159565310920443
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5791) | #5 ""Yutes @ CfsndvL_PR"" (11344) | #6 ""chess guy @ I5aC5P7M7c"" (7066) | #9 ""Steven @ oUluWM0ZxJ"" (7112) | #10 ""Chris @ gZEy7vK4Is"" (1850)",2020-07-25T04:58:29.198Z,159565310920441
"-- starting hand #256  (Texas Hold'em) (dealer: ""Steven @ oUluWM0ZxJ"") --",2020-07-25T04:58:29.198Z,159565310920436
"""Andreas @ eFI8Qyb9k1"" shows a A♦, A♠.",2020-07-25T04:58:25.332Z,159565310533720
"-- ending hand #255 --",2020-07-25T04:58:24.665Z,159565310467128
"""Andreas @ eFI8Qyb9k1"" collected 50 from pot",2020-07-25T04:58:24.665Z,159565310467126
"Uncalled bet of 30 returned to ""Andreas @ eFI8Qyb9k1""",2020-07-25T04:58:24.665Z,159565310467121
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:58:23.251Z,159565310325778
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:58:20.825Z,159565310083072
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:58:18.821Z,159565309882594
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T04:58:16.768Z,159565309677406
"""Andreas @ eFI8Qyb9k1"" raises to 50",2020-07-25T04:58:15.419Z,159565309542419
"""Chris @ gZEy7vK4Is"" posts a big blind of 20",2020-07-25T04:58:13.712Z,159565309371942
"""Steven @ oUluWM0ZxJ"" posts a small blind of 10",2020-07-25T04:58:13.712Z,159565309371941
"Your hand is A♦, A♠",2020-07-25T04:58:13.712Z,159565309371931
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5761) | #5 ""Yutes @ CfsndvL_PR"" (11344) | #6 ""chess guy @ I5aC5P7M7c"" (7066) | #9 ""Steven @ oUluWM0ZxJ"" (7122) | #10 ""Chris @ gZEy7vK4Is"" (1870)",2020-07-25T04:58:13.712Z,159565309371928
"-- starting hand #255  (Texas Hold'em) (dealer: ""chess guy @ I5aC5P7M7c"") --",2020-07-25T04:58:13.712Z,159565309371921
"-- ending hand #254 --",2020-07-25T04:58:10.184Z,159565309018977
"""Steven @ oUluWM0ZxJ"" collected 164 from pot",2020-07-25T04:58:10.184Z,159565309018975
"Uncalled bet of 100 returned to ""Steven @ oUluWM0ZxJ""",2020-07-25T04:58:10.184Z,159565309018967
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T04:58:08.775Z,159565308878047
"""Steven @ oUluWM0ZxJ"" bets 100",2020-07-25T04:58:07.539Z,159565308754562
"river: 8♥, 9♠, 2♦, Q♥ [J♣]",2020-07-25T04:57:50.709Z,159565307071913
"""Andreas @ eFI8Qyb9k1"" checks",2020-07-25T04:57:49.797Z,159565306980250
"""Steven @ oUluWM0ZxJ"" checks",2020-07-25T04:57:43.904Z,159565306390964
"turn: 8♥, 9♠, 2♦ [Q♥]",2020-07-25T04:57:36.555Z,159565305656525
"""Steven @ oUluWM0ZxJ"" calls 27",2020-07-25T04:57:35.647Z,159565305565216
"""Andreas @ eFI8Qyb9k1"" bets 27",2020-07-25T04:57:29.372Z,159565304937725
"""Steven @ oUluWM0ZxJ"" checks",2020-07-25T04:57:24.946Z,159565304495159
"flop:  [8♥, 9♠, 2♦]",2020-07-25T04:57:20.160Z,159565304016627
"""Steven @ oUluWM0ZxJ"" calls 50",2020-07-25T04:57:19.254Z,159565303926125
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:57:15.263Z,159565303527155
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T04:57:12.805Z,159565303281045
"""Andreas @ eFI8Qyb9k1"" raises to 50",2020-07-25T04:57:11.078Z,159565303108358
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:57:08.217Z,159565302822215
"""Steven @ oUluWM0ZxJ"" posts a big blind of 20",2020-07-25T04:57:06.783Z,159565302678983
"""chess guy @ I5aC5P7M7c"" posts a small blind of 10",2020-07-25T04:57:06.783Z,159565302678982
"Your hand is 3♣, 3♥",2020-07-25T04:57:06.783Z,159565302678971
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5838) | #5 ""Yutes @ CfsndvL_PR"" (11344) | #6 ""chess guy @ I5aC5P7M7c"" (7076) | #9 ""Steven @ oUluWM0ZxJ"" (7035) | #10 ""Chris @ gZEy7vK4Is"" (1870)",2020-07-25T04:57:06.783Z,159565302678970
"-- starting hand #254  (Texas Hold'em) (dealer: ""Yutes @ CfsndvL_PR"") --",2020-07-25T04:57:06.783Z,159565302678964
"-- ending hand #253 --",2020-07-25T04:57:03.232Z,159565302324211
"""Yutes @ CfsndvL_PR"" collected 40 from pot",2020-07-25T04:57:03.232Z,159565302324209
"Uncalled bet of 40 returned to ""Yutes @ CfsndvL_PR""",2020-07-25T04:57:03.232Z,159565302324203
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:57:01.824Z,159565302183515
"""Yutes @ CfsndvL_PR"" raises to 60",2020-07-25T04:56:59.471Z,159565301947718
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T04:56:55.055Z,159565301506201
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:56:53.592Z,159565301359725
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:56:52.116Z,159565301212145
"""chess guy @ I5aC5P7M7c"" posts a big blind of 20",2020-07-25T04:56:48.857Z,159565300886374
"""Yutes @ CfsndvL_PR"" posts a small blind of 10",2020-07-25T04:56:48.857Z,159565300886373
"Your hand is 5♥, 10♠",2020-07-25T04:56:48.857Z,159565300886362
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5838) | #5 ""Yutes @ CfsndvL_PR"" (11324) | #6 ""chess guy @ I5aC5P7M7c"" (7096) | #9 ""Steven @ oUluWM0ZxJ"" (7035) | #10 ""Chris @ gZEy7vK4Is"" (1870)",2020-07-25T04:56:48.857Z,159565300886361
"-- starting hand #253  (Texas Hold'em) (dealer: ""Andreas @ eFI8Qyb9k1"") --",2020-07-25T04:56:48.857Z,159565300886354
"-- ending hand #252 --",2020-07-25T04:56:45.339Z,159565300534531
"""Andreas @ eFI8Qyb9k1"" collected 40 from pot",2020-07-25T04:56:45.339Z,159565300534529
"Uncalled bet of 50 returned to ""Andreas @ eFI8Qyb9k1""",2020-07-25T04:56:45.339Z,159565300534525
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T04:56:43.927Z,159565300393245
"""Andreas @ eFI8Qyb9k1"" raises to 70",2020-07-25T04:56:42.238Z,159565300224413
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:56:36.972Z,159565299697713
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:56:35.504Z,159565299550932
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:56:32.689Z,159565299269421
"""Yutes @ CfsndvL_PR"" posts a big blind of 20",2020-07-25T04:56:31.060Z,159565299106746
"""Andreas @ eFI8Qyb9k1"" posts a small blind of 10",2020-07-25T04:56:31.060Z,159565299106744
"Your hand is Q♦, 8♦",2020-07-25T04:56:31.060Z,159565299106735
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5818) | #5 ""Yutes @ CfsndvL_PR"" (11344) | #6 ""chess guy @ I5aC5P7M7c"" (7096) | #9 ""Steven @ oUluWM0ZxJ"" (7035) | #10 ""Chris @ gZEy7vK4Is"" (1870)",2020-07-25T04:56:31.060Z,159565299106733
"-- starting hand #252  (Texas Hold'em) (dealer: ""Chris @ gZEy7vK4Is"") --",2020-07-25T04:56:31.060Z,159565299106728
"-- ending hand #251 --",2020-07-25T04:56:27.536Z,159565298754127
"""chess guy @ I5aC5P7M7c"" collected 374 from pot",2020-07-25T04:56:27.536Z,159565298754126
"Uncalled bet of 278 returned to ""chess guy @ I5aC5P7M7c""",2020-07-25T04:56:27.536Z,159565298754120
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:56:26.125Z,159565298613043
"""chess guy @ I5aC5P7M7c"" raises to 450",2020-07-25T04:56:23.768Z,159565298377302
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T04:56:14.838Z,159565297484324
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:56:11.428Z,159565297143441
"""Steven @ oUluWM0ZxJ"" raises to 172",2020-07-25T04:56:09.928Z,159565296993793
"""chess guy @ I5aC5P7M7c"" raises to 60",2020-07-25T04:55:55.811Z,159565295581622
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T04:55:52.259Z,159565295226642
"""Andreas @ eFI8Qyb9k1"" posts a big blind of 20",2020-07-25T04:55:50.909Z,159565295091577
"""Chris @ gZEy7vK4Is"" posts a small blind of 10",2020-07-25T04:55:50.909Z,159565295091576
"Your hand is 7♥, J♦",2020-07-25T04:55:50.909Z,159565295091566
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5838) | #5 ""Yutes @ CfsndvL_PR"" (11344) | #6 ""chess guy @ I5aC5P7M7c"" (6894) | #9 ""Steven @ oUluWM0ZxJ"" (7207) | #10 ""Chris @ gZEy7vK4Is"" (1880)",2020-07-25T04:55:50.909Z,159565295091565
"-- starting hand #251  (Texas Hold'em) (dealer: ""Steven @ oUluWM0ZxJ"") --",2020-07-25T04:55:50.909Z,159565295091560
"-- ending hand #250 --",2020-07-25T04:55:47.383Z,159565294738850
"""Chris @ gZEy7vK4Is"" collected 20 from pot",2020-07-25T04:55:47.383Z,159565294738846
"Uncalled bet of 10 returned to ""Chris @ gZEy7vK4Is""",2020-07-25T04:55:47.383Z,159565294738842
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:55:45.976Z,159565294598141
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:55:42.138Z,159565294214338
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T04:55:39.516Z,159565293952234
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T04:55:36.184Z,159565293619310
"""Chris @ gZEy7vK4Is"" posts a big blind of 20",2020-07-25T04:55:32.932Z,159565293294121
"""Steven @ oUluWM0ZxJ"" posts a small blind of 10",2020-07-25T04:55:32.932Z,159565293294120
"Your hand is 4♠, 3♣",2020-07-25T04:55:32.932Z,159565293294111
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5838) | #5 ""Yutes @ CfsndvL_PR"" (11344) | #6 ""chess guy @ I5aC5P7M7c"" (6894) | #9 ""Steven @ oUluWM0ZxJ"" (7217) | #10 ""Chris @ gZEy7vK4Is"" (1870)",2020-07-25T04:55:32.932Z,159565293294109
"-- starting hand #250  (Texas Hold'em) (dealer: ""chess guy @ I5aC5P7M7c"") --",2020-07-25T04:55:32.932Z,159565293294104
"-- ending hand #249 --",2020-07-25T04:55:29.400Z,159565292940515
"""Yutes @ CfsndvL_PR"" collected 150 from pot",2020-07-25T04:55:29.400Z,159565292940513
"Uncalled bet of 120 returned to ""Yutes @ CfsndvL_PR""",2020-07-25T04:55:29.400Z,159565292940504
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:55:27.989Z,159565292799942
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:55:26.522Z,159565292652794
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:55:25.042Z,159565292505223
"""Yutes @ CfsndvL_PR"" raises to 180",2020-07-25T04:55:23.092Z,159565292309732
"""Andreas @ eFI8Qyb9k1"" folds",2020-07-25T04:55:17.864Z,159565291786897
"""Chris @ gZEy7vK4Is"" raises to 60",2020-07-25T04:55:15.713Z,159565291571823
"""Steven @ oUluWM0ZxJ"" posts a big blind of 20",2020-07-25T04:55:09.959Z,159565290997023
"""chess guy @ I5aC5P7M7c"" posts a small blind of 10",2020-07-25T04:55:09.959Z,159565290997020
"Your hand is J♥, 6♠",2020-07-25T04:55:09.959Z,159565290997010
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5838) | #5 ""Yutes @ CfsndvL_PR"" (11254) | #6 ""chess guy @ I5aC5P7M7c"" (6904) | #9 ""Steven @ oUluWM0ZxJ"" (7237) | #10 ""Chris @ gZEy7vK4Is"" (1930)",2020-07-25T04:55:09.959Z,159565290997009
"-- starting hand #249  (Texas Hold'em) (dealer: ""Yutes @ CfsndvL_PR"") --",2020-07-25T04:55:09.959Z,159565290997004
"-- ending hand #248 --",2020-07-25T04:55:06.433Z,159565290644273
"""Andreas @ eFI8Qyb9k1"" collected 50 from pot",2020-07-25T04:55:06.433Z,159565290644271
"Uncalled bet of 30 returned to ""Andreas @ eFI8Qyb9k1""",2020-07-25T04:55:06.433Z,159565290644265
"""chess guy @ I5aC5P7M7c"" folds",2020-07-25T04:55:05.016Z,159565290502349
"""Yutes @ CfsndvL_PR"" folds",2020-07-25T04:55:03.540Z,159565290354555
"""Andreas @ eFI8Qyb9k1"" raises to 50",2020-07-25T04:55:01.240Z,159565290124866
"""Chris @ gZEy7vK4Is"" folds",2020-07-25T04:54:58.814Z,159565289881916
"""Steven @ oUluWM0ZxJ"" folds",2020-07-25T04:54:57.345Z,159565289735069
"""chess guy @ I5aC5P7M7c"" posts a big blind of 20",2020-07-25T04:54:53.482Z,159565289348770
"""Yutes @ CfsndvL_PR"" posts a small blind of 10",2020-07-25T04:54:53.482Z,159565289348769
"Your hand is 9♠, 9♦",2020-07-25T04:54:53.482Z,159565289348757
"Player stacks: #1 ""Andreas @ eFI8Qyb9k1"" (5808) | #5 ""Yutes @ CfsndvL_PR"" (11264) | #6 ""chess guy @ I5aC5P7M7c"" (6924) | #9 ""Steven @ oUluWM0ZxJ"" (7237) | #10 ""Chris @ gZEy7vK4Is"" (1930)",2020-07-25T04:54:53.482Z,159565289348756
"-- starting hand #248  (Texas Hold'em) (dealer: ""Andreas @ eFI8Qyb9k1"") --",2020-07-25T04:54:53.482Z,159565289348754
"The player ""Jim @ LJgHyTKVPl"" quits the game with a stack of 0.",2020-07-25T04:54:53.482Z,159565289348748
"""Andreas @ eFI8Qyb9k1"" shows a 6♦, J♠.",2020-07-25T04:54:47.440Z,159565288744513
"-- ending hand #247 --",2020-07-25T04:54:45.946Z,159565288595431
"""Jim @ LJgHyTKVPl"" shows a 6♥, 9♦.",2020-07-25T04:54:45.946Z,159565288595430
"""chess guy @ I5aC5P7M7c"" collected 2272 from pot with Full House, 3's over 6's (hand: 3♣, 3♥)",2020-07-25T04:54:45.946Z,159565288595425
